trade_date,ts_code,open,high,low,close,pre_close,pct_chg,vol,amount,buy_sm_amount,sell_sm_amount,buy_md_amount,sell_md_amount,buy_lg_amount,sell_lg_amount,net_mf_amount,cost_50pct,cost_5pct,cost_15pct,cost_85pct,cost_95pct,weight_avg,winner_rate,his_low,his_high,turnover_rate,turnover_rate_f,volume_ratio,circ_mv,total_mv,industry
20240101,000011.SZ,35.97442465687137,36.36861622583956,35.81540441152255,36.26008698758368,36.26008698758368,0.0,95947.50610609479,34790.64917648714,15045.452070721183,16968.81054088211,2498.196228668817,30163.450681770202,7854.135351756334,14008.078731120699,-33819.197832465754,35.69476900906015,30.509943001820602,32.559820017233264,39.14611541354305,37.91527542112401,37.1550933424418,53.595389112693425,28.048993482038995,43.971879897102234,2.758050492471261,3.133493570439186,1.1159575921260227,705.0297316950969,771.5049386016025,化工
20240101,000012.SZ,27.34592795727071,27.69054497306126,27.058043036235855,27.38135036058058,27.38135036058058,0.0,366064.6812158721,100233.45291006034,88346.6291187645,1002.3345291006034,66134.38902256203,52454.859102525355,79576.92808868692,43758.947618493374,49497.510390230236,24.640952698743675,22.22521764324916,23.79151480733711,26.697143529846716,27.510788200641183,24.844920210875998,81.51363496039552,22.980349687345008,32.3246770339408,7.380887905576953,7.479661235136231,3.016980514532472,167.96099692067574,261.3446033506196,计算机
20240101,000013.SZ,43.157901437634685,43.208518014299024,42.8761630388516,42.94178564247328,42.94178564247328,0.0,219041.4945716849,94060.32906704266,39106.77042931349,75447.79909054827,64014.89550975539,85907.75449383931,42251.69828761157,69755.80093021144,-49396.961626683784,44.33161748016579,38.55906936735378,41.67696761001686,48.12653430437645,46.962489517765334,43.47621978916895,36.770793508695846,23.81003499367025,64.40333051143374,6.946145012952959,11.447012278124872,1.5727886508141593,396.78120636670144,423.6236258453558,银行
20240101,000014.SZ,32.40656294597141,33.10651007580947,31.97356271310772,32.771767577556865,32.771767577556865,0.0,192014.0524066836,62926.398970966584,58897.93812975743,11983.302710581738,44819.89836399658,23400.66443369019,34335.73505918416,23576.80128049749,32178.167708993064,35.69361809506876,30.523071973937025,32.47717582811818,37.55045892491813,41.00269086658148,35.6380456777959,35.22778838374013,20.745072845069934,58.01223383270212,2.237186584571825,3.4057039499399044,0.7554913432068527,1493.1977022286972,1745.274040513814,汽车
20240101,000015.SZ,19.424837751759863,19.962554440364034,19.42363624415903,19.466825321694852,19.466825321694852,0.0,214810.30394276208,41816.746641539285,418.1674664153929,49071.92627176697,418.1674664153929,43981.244033807,418.1674664153929,25624.56502665589,-68769.4741276321,19.051635906859396,17.62062486310911,17.605977897049875,19.84725239290001,20.615149233797027,18.918454061396492,61.60548274239916,16.197677525659007,25.756028647573313,4.349268119815056,6.598321735041935,0.7279873273388876,2107.2243708563856,3689.4907467981266,电力
20240101,000016.SZ,31.084981723453005,31.235993639091376,30.969959213815248,31.181025912752514,31.181025912752514,0.0,66406.76054084298,20706.30921205976,207.06309212059762,21449.228738761354,640.489095369777,17880.925091357185,7995.861105276353,16488.0167819924,-25732.591672703456,31.466437734560877,29.610907971098698,30.13457837156833,34.04397165675947,33.53790037639949,31.987275406841544,35.22787633805098,25.015398215680694,42.74186647559649,4.432549357897912,4.448088842014595,1.5932605962058468,1854.6369571280056,2374.101928462107,电子
20240101,000017.SZ,18.70409069889704,18.773747454963914,18.257532200031026,18.52832559016496,18.52832559016496,0.0,127186.55173857728,23565.538413027214,17027.28356202854,235.65538413027215,26673.794069783246,6647.385817850302,11187.807814451617,2040.6507270633178,29173.565339321245,18.83755370288526,17.366785844702207,17.206966483243523,19.99012671199715,20.90201878150496,18.719538434068106,49.129391088635145,12.006599525120015,28.96643359509831,3.5025826380248857,5.3083748319777095,0.8495706418600384,1670.5551826879068,2902.119002874712,医药
20240101,000018.SZ,39.06504056825713,39.70648780247975,38.8684152325939,38.96410148988162,38.96410148988162,0.0,75837.61811973042,29549.446491680617,31342.453359648112,295.4944649168062,26454.728144295328,295.4944649168062,37409.09030497721,1477.9084525302765,62090.41553182546,37.192693005522216,33.29488570921119,35.20329659885507,40.11416018041993,41.862829294755635,36.04637610648612,76.22184829078927,25.664075601003844,68.20068047696971,3.737187184532518,5.773544626065901,1.4193068546886098,823.9927815103124,972.3947319155118,机械
20240101,000019.SZ,26.242311004074804,26.450639481893862,26.027980885174017,26.42898693833654,26.42898693833654,0.0,173224.3943025373,45781.45254423017,8948.226310601605,54352.589865156704,457.81452544230166,48658.826649740644,457.81452544230166,49306.004642963206,-97049.20224181924,26.290003267683076,23.14716483125697,24.540715413158342,27.64118780341764,29.493368612482325,26.597765714360524,40.30999432869741,23.274960891242042,31.2562008120903,1.1120353747019378,1.5167127379836132,2.4582337391970523,186.27806021671933,253.72410589716944,化工
20240101,000020.SZ,25.316218477679165,25.422659450324133,24.938246047981973,25.388009835661055,25.388009835661055,0.0,191559.95168097297,48633.25937395298,54497.77455387034,486.3325937395298,36680.157115185866,18108.64210848649,24981.306800001046,13745.431910390338,29807.389896310084,25.8629984979571,22.04646303016443,24.02517990331989,27.016460335328354,27.847986196026703,25.586894200418815,33.526690904802265,15.226262846160884,31.68544399960384,5.064351402962599,9.410408398429361,0.5418570257444612,1257.9221696964717,1898.7937688847148,计算机
20240101,000021.SZ,20.59414524219534,20.59910642372213,20.366269065687604,20.403644060191894,20.403644060191894,0.0,174672.7343116184,35639.6029791473,356.396029791473,27535.866433859916,13288.060420681564,15294.539251814791,13610.45366939268,23888.614598077133,-12284.639759817679,20.54157074068176,17.902531323682425,19.75561364426793,21.87955865773221,22.678282070025595,19.59386270369931,74.26908041490103,14.655259939222848,25.16805739929848,4.312873865436512,4.343252514617243,0.597918768417589,569.5198613710414,769.1404938443765,银行
20240101,000022.SZ,44.11317976006796,44.266808593510056,43.58512066988735,43.92490917014635,43.92490917014635,0.0,293400.71354290814,128875.99692828368,107977.7424430967,57691.56195279183,51959.311664571775,15497.576378278327,79336.17901283813,33396.041964450684,82401.87233468088,44.02958579442932,41.44290557510298,40.67002671744791,45.706505790413246,49.27811751842234,44.827603564453355,51.04014746261469,30.36742398251676,72.82548153784604,4.147573639670473,8.274298469364645,0.4812334035447668,103.15555949250222,114.22620994957285,汽车
20240101,000023.SZ,25.17351101776752,25.571501187382463,25.019223633284575,25.312970316029844,25.312970316029844,0.0,76981.76794768382,19486.372069352183,30587.012430432784,194.86372069352183,26948.279331141413,194.86372069352183,15611.277774708331,194.86372069352183,42169.8296644627,25.012884423371126,21.459628982545357,23.06486455112489,26.752469600358282,28.30015239079308,24.356401410374147,60.265603028318075,18.399343460268884,44.79506726214558,7.455187889901781,10.474041144865652,0.5007462552259088,883.4445051759591,893.1185705596909,电力
20240101,000024.SZ,22.321270301216398,22.682347494596666,22.301007440451073,22.357095830937904,22.357095830937904,0.0,109138.66556152738,24400.2360481975,30044.644076222074,244.00236048197502,27237.928979875862,5612.674045974527,27355.25625562424,4571.210293374909,44409.300896150664,21.627263533071968,18.718498976790936,20.018068259073907,22.646128613375026,23.755890250735533,21.199478689405517,71.51158883528603,15.603710374708943,26.413849084887136,6.895144062366111,7.615318249030634,0.6848639516742834,604.4197884111209,852.972367952958,电子
20240101,000025.SZ,23.724314100285778,23.921921126201212,23.534218778701636,23.757828196818064,23.757828196818064,0.0,200220.39218455096,47568.016790200956,54951.34144124579,475.68016790200954,48549.53372086532,7584.266434928109,40171.24772861506,1194.7884420727025,79941.72657247957,24.400219460126618,22.655169859826458,22.5123210270741,25.387783411090243,25.639656373891,24.43936800993657,50.42446441963998,14.7738468980363,39.24306266235806,3.376427086980221,4.820213378915974,0.8596301266458013,714.7499455064456,843.5521336434592,医药
20240101,000026.SZ,33.156584344023784,33.549778041433505,33.04973395012141,33.26395678949442,33.26395678949442,0.0,185714.96454725869,61776.145558625016,118616.68208024096,617.7614555862501,87076.80094972406,617.7614555862501,69096.3328376734,3022.3473796225935,152533.02495218863,35.60623112899685,30.64870085534289,33.93903890912872,37.87104867623046,38.890769882174254,35.70611674455183,25.22967470559477,27.57950469614728,42.977255738082,4.378040696302337,6.2601314323136386,0.7797876061713275,350.5639621962999,616.9137727061874,机械
20240101,000027.SZ,31.065200482480833,31.46042827779478,30.815489673183748,31.38727386640154,31.38727386640154,0.0,84312.43428750664,26463.374653249542,264.6337465324954,31202.391677807118,264.6337465324954,27307.066005537778,8755.220415058806,25240.329232018128,-43527.541075964604,28.86951559687074,26.77019946069378,27.537998083398797,30.927493236106187,32.08731991642333,28.556085540782302,76.3727081310167,23.75559588743612,53.936933516253234,3.3740101605974693,4.1361933323597455,1.0968178137272162,343.9529375635823,404.53818253148586,化工
20240101,000028.SZ,32.126218313567605,32.27968156757676,31.967258018098637,32.257368072089456,32.257368072089456,0.0,296044.4627413861,95496.15200352865,2987.061732571085,100556.63426995008,954.9615200352865,131268.58496521253,37919.523341023014,65907.37696653014,-158301.47707068437,29.479041066911734,26.45894851830068,28.08140997323404,32.00230829984105,31.368067686597104,29.69432119252211,93.2516892443832,23.974955605957643,48.63076949998089,4.69154443879916,7.904378440335815,0.8708277541875655,770.5114958301099,874.5106315139385,计算机
20240101,000029.SZ,32.74226045912143,33.082704054661406,32.29268218098335,32.47160328664458,32.47160328664458,0.0,352079.07042467134,114325.71900360526,1143.2571900360526,112929.60170002977,1143.2571900360526,78578.85049328113,65063.12029294842,95108.57007117236,-107481.04308146902,30.894102683820154,26.973556416389613,29.396957896997762,32.43679362998905,35.29906027962327,31.411888401382154,53.48403991533054,28.562885028180244,54.97669843847129,7.204636322426432,12.410625988683195,1.5937507247256006,539.9947178726042,603.0672793842492,银行
20240101,000030.SZ,64.4794447209651,64.86888951111192,64.2493703150363,64.62723861523821,64.62723861523821,0.0,201348.69875143233,130126.10399076533,68322.30838808935,138340.82775357852,28230.2848048192,62752.80297836815,58491.340319447554,28436.628930020015,-4467.806784121414,63.48669219215661,59.70429124551569,59.97150346512972,67.94532171045182,67.79546927771199,62.31787132717203,79.83396483227038,50.635067121921324,106.08013865547363,4.682349022334314,8.89114546085223,4.659507213749709,539.1141790457694,826.0579749590293,汽车
20240101,000031.SZ,22.98959083185621,23.173416774781717,22.799923036060385,23.003842213194584,23.003842213194584,0.0,76532.00518238428,17605.301714749585,176.05301714749586,40044.11425849642,176.05301714749586,29619.15726623461,176.05301714749586,24431.592059192077,-53698.643291131695,22.76250919706672,20.014233764673833,21.681131692601515,24.371510525498866,24.24784156206189,22.79544353984052,86.19484652616882,16.337992467735294,29.796361423131245,7.5828979559112595,13.95310607852422,0.9240876137758287,305.5558882995685,408.20234905469863,电力
20240101,000032.SZ,21.94032652522724,22.05107773096288,21.58908180564248,21.921843038188253,21.921843038188253,0.0,176285.94139511563,38645.12737102978,20168.624923600128,8329.366366740938,19018.541883257214,22358.634087981918,6789.979037693779,28167.228217964574,-24717.3413849955,22.033346763021477,19.79088060008865,19.880645809976382,22.95113356655305,23.137481074741768,22.09079075424627,50.33496557901454,18.387385123937403,33.28809921614115,6.796899328885407,12.747089143242846,0.7825136431499516,252.18690517229928,279.22108732711206,电子
20240101,000033.SZ,19.81178662278213,19.906328244627826,19.48252216863529,19.551577640602833,19.551577640602833,0.0,192947.08956265854,37724.20002112667,5676.7626161738035,44144.14523048371,3891.3489901688718,38210.87945026444,996.5159120193327,17581.14718471831,-50904.16173279454,19.60827076635831,17.62858083557339,18.90525637722986,20.22384137441355,21.07885620651586,20.077393226101666,24.94319298308153,16.99219490311752,30.39782539272622,2.7454796754276725,4.187877403966877,0.6629761014564969,375.35561138320526,396.57285354197904,医药
20240101,000034.SZ,33.6520170528602,34.5308065501909,33.61398488202516,33.650225224518216,33.650225224518216,0.0,142070.5212486649,47807.05037782275,60111.73528775661,478.07050377822753,29493.002172666573,7880.426821357476,30874.54485907048,10932.89265746185,41554.22755291772,33.46359293685752,29.719836777134432,30.472009773696797,35.88801905364337,37.934206625556804,33.60471337866632,49.4023645575301,20.716881337047266,46.69047665944021,4.201337844027485,5.032696845562043,0.4407545933328253,1237.7659197630635,2029.5657101718007,机械
20240101,000035.SZ,41.766021141639754,42.0478781455269,41.44020180367951,41.49367029470763,41.49367029470763,0.0,319215.69528475864,132454.30813041632,99330.55540767363,43334.61214319072,64168.86466950955,35162.70528479144,83565.96926468071,53269.75955781416,59302.369091584675,43.60512624394246,41.09477567758655,41.207959497980156,46.55635196179823,48.92232375152387,41.99556295884237,47.16996390154336,28.553239845146624,46.82575038671548,3.7537498510791325,5.598620388346532,0.7360019539739256,1144.7880986714658,1511.7910048962615,化工
20240101,000036.SZ,25.20435725914295,25.417241850450846,25.073024810280195,25.295143579172443,25.295143579172443,0.0,153588.26079838705,38850.37108970583,5271.90586564126,38124.710881029634,20890.65365288104,26511.868635409784,12919.4490423947,50041.9646986091,-42743.730638743145,24.358383811935422,22.830434288446728,22.591718905386568,26.70384243559559,25.941987027628944,25.48126251309175,46.980080531317846,20.433706472633332,38.38182271176555,1.2563684141641625,1.315889407066449,1.0622728013517975,165.210838370118,230.06401632793833,计算机
20240101,000037.SZ,18.999817204671242,19.20205166269609,18.874275845530242,19.029434532143753,19.029434532143753,0.0,466153.9284040347,88706.45662466204,88167.53041058777,23924.01342681035,80255.25709710381,887.0645662466204,82658.46494738913,71823.48876810809,90203.16871013824,19.720023023703217,18.385770738567377,18.69103645769509,21.137521406551492,22.547006411178,19.761534859716626,51.91747899782792,15.054728621113101,25.7830278988559,2.655979231969686,5.1342111000237365,0.9492482603121533,666.1546987183608,800.1722557117505,银行
20240101,000038.SZ,19.638241520605593,19.719381978803224,19.605146992392562,19.63676255154704,19.63676255154704,0.0,240760.66006973936,47277.59913543205,65338.23759532529,472.7759913543205,31679.996270263488,19491.1218005583,16002.22270696777,14714.762536635892,13476.334640037065,21.196007151896936,19.814810781474858,19.221747763804338,22.128870151231588,23.612199325708712,21.301256645595217,21.712563119628257,11.993308164275206,24.618610632517946,3.881953561625887,6.246789978775036,2.374191009038659,410.41315074459396,471.1983243039393,汽车
20240101,000039.SZ,34.44221092371827,34.885484859300995,34.05553875917225,34.602934552850385,34.602934552850385,0.0,186846.00707075626,64654.201541307986,5306.361857277943,47951.97601958942,24150.15209324388,65287.93306274243,14796.568038152807,41136.39095470461,-67477.60388605035,32.567499025116916,29.47615936086191,31.439467872411537,35.24001605502894,35.84435238115467,32.49262913517245,73.99300912964311,24.657266439147637,39.29980458219178,6.762634194071743,12.746684531340073,1.2596663076389458,3327.010662856519,3526.6346886698943,电力
20240101,000040.SZ,36.20769582901347,36.265527612040096,35.976478261717034,36.25200689934109,36.25200689934109,0.0,257870.73004482593,93483.31484723152,934.8331484723152,85053.19134078603,19210.446763676777,68094.66630296025,39225.94087044072,67443.54827076665,-77101.82693960941,33.42469642187397,29.74738786944223,31.803569428668656,34.478349888167166,35.51514215306642,33.60127834654661,77.6511234962225,25.558609860429776,42.51627342233551,7.411473701032831,8.676138639644085,1.82042922820586,363.46504030479736,366.2024502428901,电子
20240101,000041.SZ,34.67302395927203,35.016181507086074,34.28750497025544,34.48925466996106,34.48925466996106,0.0,349913.9816570537,120682.7242595021,1206.827242595021,214983.09021482136,1206.827242595021,197247.34510346086,1206.827242595021,181522.54350052695,-376356.23411879776,34.74532350477732,32.54308245893351,31.36564540828654,37.500501708715205,39.5728704805069,35.03472768645394,49.645033587053334,22.45009486182092,42.200433871336266,3.5041920343713127,4.029133831426827,0.8101452273563726,316.2044495031294,475.5966649244569,医药
20240101,000042.SZ,20.54401403528918,20.954521747878342,20.515991452966535,20.643146291616652,20.643146291616652,0.0,255129.3648714001,52666.72802327555,526.6672802327555,85677.15904306449,526.6672802327555,53920.06783186767,11006.228939141962,28805.45093758287,-71192.62255007583,21.17724837814358,18.54087935271164,20.011439765319835,23.01719700498173,23.507821293797953,21.500425016251178,28.63515031978948,13.260467525391531,23.249920777306418,1.0011453587496084,1.0154155753467866,0.4577715746186155,337.3510280672929,381.5970416503159,机械
20240101,000043.SZ,30.148655957175546,30.24062867045738,29.982894880964828,30.148639852200795,30.148639852200795,0.0,156699.069724061,47242.638182856164,10970.708891185508,44752.97483989395,11426.530125349662,24477.639458054047,37139.902738983335,16136.98006911007,7951.813337168878,30.192309721898052,26.120486717144292,28.75500523326279,31.457904429602685,32.11729324873145,30.092806050605056,59.85339458594656,23.58649876452998,36.65019457317041,7.149620873047836,10.826401768986043,1.4914498751415948,1859.5153449801799,3026.8594877855376,化工
20240101,000044.SZ,28.053477261238815,28.59744038819511,27.715571842784954,27.934687758422257,27.934687758422257,0.0,117012.94706949635,32687.201400791713,13319.416925420983,14308.3508244696,23029.466253600378,5840.282978205538,22247.906502707465,8003.425671061934,31433.664107040368,25.559344239074797,24.034370959928257,24.261573276269218,26.817477888641967,28.070046176981382,24.332716936541992,84.33101857806383,23.467434010434317,36.69097282561806,5.0261643928815865,8.803267467823844,1.5543069183506375,160.1591082226314,160.91483681607878,计算机
20240101,000045.SZ,29.33608975921278,29.607694157959564,29.15484470504321,29.481930865525197,29.481930865525197,0.0,92869.10720760628,27379.60598237696,7836.252623556034,28106.882956782592,8884.796255468345,25513.46535127276,6316.285653299572,26923.81873818808,-37236.202180692926,27.492716383711528,25.655414353690723,26.446752704209167,28.50284099917859,28.969256692632346,27.244614164185023,78.5720835758919,25.315925403416866,35.828165627260624,7.003766983191308,13.308399408436921,0.598688948228773,276.93297003678964,320.2566440665574,银行
20240101,000046.SZ,38.01656905116026,38.41409213969211,37.68462287733028,37.76833730550873,37.76833730550873,0.0,48032.85068500426,18141.20906416377,3187.4897104788784,16821.433628404953,2820.4646102647234,12925.390083498767,4817.792367670914,15308.200688040353,-20595.33379360348,37.00082412836341,33.78427790249094,35.01106175345803,38.621177178187665,39.13283565327879,36.83269646663242,62.6742775635299,21.115339661102638,46.422459133662976,1.2097105039761429,1.715507894765835,0.3769345318162814,703.3673230320095,1085.29471657451,汽车
20240101,000047.SZ,29.481791321502065,29.859527608154256,29.247087154643033,29.46890454366353,29.46890454366353,0.0,177569.38095581045,52327.75137264204,523.2775137264204,75802.21997720738,8751.565074335753,58096.37959730766,6158.589151242934,53234.31051269455,-96420.53588442353,29.958966419369922,26.492583580640364,28.392457001952554,31.386543831082058,32.01463473248416,29.53881518944669,39.29990673681033,19.331752306986825,39.609101103301505,6.633853560819265,10.41983364166518,0.42728284487346607,974.8404522851578,1533.1196108548997,电力
20240101,000048.SZ,36.07859471230046,36.262339429011554,35.761342713782426,36.1143745008463,36.1143745008463,0.0,134076.415449236,48420.85879264764,17865.603624795618,11837.91800389657,22312.256086612506,36506.99822828201,41996.19356657687,32067.258741036225,-4265.807316128863,35.60223776086515,33.51796963494798,33.83895712250435,37.367796231100144,38.89943439219139,34.81856951256938,50.38753572293138,29.158884733266703,47.59426695201899,0.6564109031358221,0.8031020555732862,1.6402294783237563,1035.0275248433688,1216.3386739566356,电子
20240101,000049.SZ,26.677427533577813,27.27681317197718,26.593969935899256,27.002780985901868,27.002780985901868,0.0,137714.190069861,37186.66113107319,37971.133552134226,10881.283740627025,23820.5897103601,8548.278475175912,21555.29705566359,11702.001719244146,25125.606571603632,27.233249681566086,24.925774475396885,26.261071451395807,28.92144241252759,30.822113065255405,26.963424948162817,46.89701146533567,20.239987916063967,43.89681362024155,7.108904928892762,8.95996360004582,1.0593001944424314,103.01743752381807,113.42938667043005,医药
20240101,000050.SZ,30.606830227322764,30.807299930642323,30.31617323388094,30.675594930916898,30.675594930916898,0.0,272237.1300588653,83510.35926841093,57830.83268443534,19365.17549454238,58705.01460713766,12214.72321381094,73450.99936712248,25469.13910676104,94472.15165368815,30.902920924188752,26.295791315102225,28.6898212709562,33.87421788675548,34.522950505965234,31.422062011704785,54.025008798210365,26.348481086714347,37.50744901780585,7.72807749296957,11.541318662194646,0.9389377332818667,363.77239261283125,634.74519021693,机械
20240101,000051.SZ,35.128810435014124,35.487025272321766,35.00214953485002,35.050663071544626,35.050663071544626,0.0,153885.4455737577,53937.869044203,19389.381605660452,25468.027919869808,37231.51252931491,27207.405607908408,32209.06314619057,30889.853868241,11343.316199356068,36.35615390529342,32.64706193648972,33.51787682079585,37.63356594175879,40.66232554315658,36.573043266674865,41.761900165038185,30.725819874831966,49.322220935218354,5.338722144611978,10.359250980546898,1.4340589021469201,972.4954649149769,1387.9357785698526,化工
20240101,000052.SZ,15.132739729153997,15.291870020205597,14.93581170459472,14.975910939789255,14.975910939789255,0.0,419807.6142982999,62870.01443576737,628.7001443576737,89806.26913250238,628.7001443576737,62314.61619184414,17977.20520299994,86863.27524027695,-130571.98608476348,14.280530582577162,13.319054436737014,13.149778992723553,15.04972983865142,15.102728388852714,13.88913457380747,83.92844209248922,8.912589747263215,19.06242695154291,4.470476525423925,5.717445195585607,0.8797595820565812,341.6422997166636,373.67523654386355,计算机
20240101,000053.SZ,23.324493117253382,23.386405484027268,22.736507588837586,23.24528863345857,23.24528863345857,0.0,122204.36976814407,28406.758475304076,9731.812800071035,39679.84489565186,14776.270794550315,23892.64229943769,14226.845090607345,22703.045925922146,-17592.572340202176,23.327258158801076,20.734179945538244,22.363807381670583,24.384098975170218,24.95728079617926,22.501358499558737,71.15811582792426,13.602963034891104,36.834038062492,5.048755032357725,5.096146494141683,0.4255820441867612,253.54859678335342,333.3026345022873,银行
20240101,000054.SZ,22.64374916098519,23.05363758913909,22.273388269209338,22.49176561190431,22.49176561190431,0.0,100160.0232827718,22527.757673589815,6939.312471364071,23016.002750827414,12652.416699741601,12585.996665066335,8906.351544288536,14043.983496531699,-5071.211917567898,23.78613777852052,21.748963823635044,21.994901163301243,25.754583753404194,26.031034599010997,22.937619518833,51.64609617414165,17.045168980597794,27.87067256784193,6.218129530135825,9.353047640038966,0.7383263456817458,1160.7524164875142,1940.29404121811,汽车
